Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Earnings Before Interest and Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Inventory,Investments,Liabilities,Net Borrowings,Net Cash Flow,Net Income,Net Income Applicable to Common Shareholders,Operating Income,Operating Margin,Profit Margin,Retained Earnings,Total Assets,Total Liabilities,Earnings Per Share
VRTX,2013-12-31,320404000.0,53363000.0,6890000.0,33.0,-51393000.0,368.0,569299000.0,7142000.0,2320000.0,130277000.0,399.0,-603118000.0,696911000.0,89.0,1081698000.0,-122422000.0,14147000.0,-64123000.0,-62591000.0,-16215000.0,79892000.0,-445028000.0,-445028000.0,-610008000.0,50.0,37.0,-3966895000.0,1588576000.0,2319041000.0,224761616.162
VRTX,2014-12-31,280870000.0,7428000.0,30400000.0,69.0,-51201000.0,379.0,633677000.0,-16469000.0,2385000.0,60987000.0,420.0,-662012000.0,715812000.0,89.0,519428000.0,6958000.0,30848000.0,133766000.0,-46164000.0,272464000.0,55960000.0,-738555000.0,-738555000.0,-692412000.0,119.0,127.0,-4705450000.0,1546511000.0,2334679000.0,235208598.726
VRTX,2015-12-31,380762000.0,-104847000.0,-6715000.0,59.0,-45302000.0,221.0,793678000.0,-23146000.0,2427000.0,124512000.0,278.0,-473594000.0,697715000.0,88.0,907824000.0,30381000.0,57207000.0,404402000.0,51303000.0,3327000.0,89509000.0,-556334000.0,-556334000.0,-466879000.0,45.0,54.0,-5261784000.0,1407153000.0,2498875000.0,240837229.437
VTR,2013-12-31,1055864000.0,0.0,821000.0,5.0,-1614357000.0,,94816000.0,0.0,74488000.0,1118240000.0,,614388000.0,17065405000.0,56.0,1396355000.0,-11828000.0,0.0,310337000.0,24495000.0,779748000.0,26991000.0,454669000.0,453509000.0,612366000.0,24.0,18.0,-1126541000.0,0.0,19731494000.0,293334838.71
VTR,2014-12-31,812839000.0,0.0,-1301000.0,5.0,-1662728000.0,,55348000.0,0.0,74656000.0,1212480000.0,,648332000.0,15817955000.0,56.0,1560070000.0,-8732000.0,0.0,-501443000.0,-10622000.0,1382295000.0,-42138000.0,477001000.0,475767000.0,644069000.0,23.0,17.0,-1526388000.0,0.0,21165913000.0,294445061.728
VTR,2015-12-31,860244000.0,0.0,-13359000.0,4.0,-2877949000.0,,53023000.0,0.0,83579000.0,1410205000.0,,733200000.0,18280798000.0,57.0,1875141000.0,-39284000.0,0.0,-38151000.0,10687000.0,329029000.0,-1803000.0,419222000.0,417843000.0,732148000.0,22.0,13.0,-2111958000.0,0.0,22261918000.0,332715873.016
VTR,2016-12-31,991690000.0,0.0,-1903000.0,6.0,-1690215000.0,,286707000.0,0.0,88514000.0,1442073000.0,,941027000.0,18884125000.0,58.0,2000573000.0,-31343000.0,0.0,161447000.0,-40979000.0,-171087000.0,234536000.0,651490000.0,649231000.0,940151000.0,27.0,19.0,-2487695000.0,0.0,23166600000.0,
VZ,2012-12-31,16182000000.0,-1717000000.0,-1016000000.0,3.0,-16175000000.0,13.0,3093000000.0,-136000000.0,297000000.0,46275000000.0,79.0,12468000000.0,88642000000.0,60.0,69571000000.0,-660000000.0,1075000000.0,0.0,1144000000.0,-3351000000.0,-10269000000.0,875000000.0,875000000.0,13160000000.0,11.0,1.0,-3734000000.0,21235000000.0,2.25222e+11,2822580645.16
VZ,2013-12-31,16453000000.0,-843000000.0,-166000000.0,30.0,-16604000000.0,200.0,53528000000.0,56000000.0,297000000.0,44887000000.0,262.0,31944000000.0,88956000000.0,63.0,75663000000.0,5730000000.0,1020000000.0,0.0,925000000.0,40861000000.0,50435000000.0,11497000000.0,11497000000.0,31968000000.0,27.0,10.0,1782000000.0,70994000000.0,2.74098e+11,2867082294.26
VZ,2014-12-31,16680000000.0,-2745000000.0,-1194000000.0,78.0,-17191000000.0,40.0,10598000000.0,-132000000.0,424000000.0,49931000000.0,105.0,20185000000.0,89947000000.0,61.0,77148000000.0,3314000000.0,1153000000.0,0.0,1412000000.0,12823000000.0,-42930000000.0,9625000000.0,9625000000.0,19599000000.0,15.0,8.0,2447000000.0,29499000000.0,2.32616e+11,3977272727.27
VZ,2015-12-31,19362000000.0,-945000000.0,186000000.0,109.0,-17775000000.0,14.0,4470000000.0,-99000000.0,424000000.0,52557000000.0,64.0,33160000000.0,93808000000.0,60.0,79063000000.0,9865000000.0,1252000000.0,0.0,2545000000.0,-3017000000.0,-6128000000.0,17879000000.0,17879000000.0,33060000000.0,25.0,14.0,11246000000.0,22280000000.0,2.4464e+11,4081963470.32
WAT,2012-12-31,159875000.0,-39836000.0,4208000.0,31.0,-104749000.0,305.0,481035000.0,-10930000.0,1537000.0,737614000.0,448.0,515698000.0,273279000.0,60.0,1106027000.0,26182000.0,229565000.0,-160629000.0,-3785000.0,186217000.0,97045000.0,461443000.0,461443000.0,511490000.0,28.0,25.0,3512890000.0,2257726000.0,3168150000.0,
WAT,2013-12-31,140998000.0,-35233000.0,2812000.0,26.0,-118450000.0,370.0,440796000.0,-11389000.0,1552000.0,783456000.0,524.0,520155000.0,324932000.0,59.0,1120762000.0,40102000.0,242800000.0,-304884000.0,-27299000.0,145565000.0,-40239000.0,450003000.0,450003000.0,517343000.0,27.0,24.0,3962893000.0,2556255000.0,3582629000.0,
WAT,2014-12-31,141311000.0,-29435000.0,7023000.0,23.0,-91122000.0,354.0,422177000.0,-15984000.0,1567000.0,824913000.0,485.0,524931000.0,321583000.0,59.0,1164431000.0,59120000.0,246430000.0,-270337000.0,-6408000.0,141897000.0,-18619000.0,431620000.0,431620000.0,517908000.0,26.0,22.0,4394513000.0,2817044000.0,3874690000.0,
WAT,2015-12-31,153469000.0,-49888000.0,10711000.0,23.0,-100012000.0,425.0,487665000.0,-19967000.0,1577000.0,842672000.0,570.0,578162000.0,333355000.0,59.0,1199660000.0,72866000.0,263415000.0,-278387000.0,54738000.0,205079000.0,65488000.0,469053000.0,469053000.0,567451000.0,28.0,23.0,4863566000.0,3213533000.0,4268677000.0,82290000.0
WDC,2013-06-28,3743000000.0,584000000.0,11000000.0,12.0,-952000000.0,108.0,4309000000.0,22000000.0,3000000.0,10988000000.0,191.0,1277000000.0,3700000000.0,28.0,4363000000.0,242000000.0,1188000000.0,-17000000.0,125000000.0,-230000000.0,1101000000.0,980000000.0,980000000.0,1266000000.0,8.0,6.0,6749000000.0,7598000000.0,14036000000.0,240786240.786
WDC,2014-06-27,3720000000.0,-175000000.0,17000000.0,18.0,-628000000.0,132.0,4804000000.0,0.0,3000000.0,10770000000.0,227.0,1808000000.0,3293000000.0,29.0,4360000000.0,135000000.0,1226000000.0,-485000000.0,-29000000.0,475000000.0,495000000.0,1617000000.0,1617000000.0,1791000000.0,12.0,11.0,8066000000.0,8720000000.0,15499000000.0,235029069.767
WDC,2015-07-03,2831000000.0,458000000.0,15000000.0,16.0,-612000000.0,163.0,5024000000.0,-143000000.0,3000000.0,10351000000.0,263.0,1626000000.0,2965000000.0,29.0,4221000000.0,112000000.0,1368000000.0,-84000000.0,-1005000000.0,130000000.0,220000000.0,1465000000.0,1465000000.0,1611000000.0,11.0,10.0,9107000000.0,8513000000.0,15170000000.0,232171156.894
WDC,2016-07-01,3615000000.0,351000000.0,-47000000.0,2.0,-584000000.0,121.0,8151000000.0,306000000.0,3000000.0,9559000000.0,181.0,419000000.0,3503000000.0,26.0,3435000000.0,-89000000.0,2129000000.0,811000000.0,-291000000.0,11929000000.0,3127000000.0,242000000.0,242000000.0,466000000.0,4.0,2.0,8848000000.0,12584000000.0,32862000000.0,239603960.396
WEC,2012-12-31,469300000.0,38300000.0,34800000.0,13.0,-707000000.0,2.0,35600000.0,21300000.0,0.0,2760500000.0,88.0,1100800000.0,10572200000.0,35.0,1485900000.0,306300000.0,360700000.0,-15700000.0,145800000.0,-43800000.0,21500000.0,546300000.0,546300000.0,1000300000.0,24.0,13.0,0.0,1272600000.0,14285000000.0,230506329.114
WEC,2013-12-31,439500000.0,-162900000.0,18800000.0,14.0,-725200000.0,2.0,26000000.0,31300000.0,0.0,2982100000.0,104.0,1167400000.0,10906600000.0,34.0,1536900000.0,337900000.0,329400000.0,-10500000.0,20300000.0,-3400000.0,-9600000.0,578600000.0,577400000.0,1080100000.0,24.0,13.0,0.0,1551100000.0,14769400000.0,227795275.591
WEC,2014-12-31,458400000.0,80700000.0,13400000.0,13.0,-761200000.0,4.0,61900000.0,-71200000.0,2300000.0,3371800000.0,77.0,1191500000.0,11257700000.0,33.0,1625300000.0,361700000.0,400600000.0,-13100000.0,-21600000.0,5900000.0,35900000.0,589500000.0,588300000.0,1112100000.0,22.0,12.0,4117000000.0,1292700000.0,14905000000.0,225862068.966
WEC,2015-12-31,985100000.0,84000000.0,58900000.0,7.0,-1266200000.0,2.0,49800000.0,-69400000.0,3200000.0,3949400000.0,81.0,1405500000.0,19189700000.0,33.0,1976700000.0,433800000.0,687000000.0,-1338600000.0,4800000.0,1783400000.0,-12100000.0,640300000.0,638500000.0,1250500000.0,21.0,11.0,4299800000.0,2206800000.0,29355200000.0,271313559.322
WFC,2012-12-31,76668000000.0,293000000.0,0.0,12.0,0.0,,4.51854e+11,0.0,9136000000.0,1727000000.0,,31905000000.0,9428000000.0,0.0,0.0,9103000000.0,0.0,-1.47089e+11,-12037000000.0,7301000000.0,2420000000.0,18897000000.0,17999000000.0,0.0,0.0,21.0,77679000000.0,0.0,1.422968e+12,5557941176.47
WFC,2013-12-31,66436000000.0,-13000000.0,0.0,13.0,0.0,,5.60878e+11,0.0,9136000000.0,1337000000.0,,35581000000.0,9156000000.0,0.0,0.0,10405000000.0,0.0,-1.65094e+11,-7177000000.0,24414000000.0,-1941000000.0,21878000000.0,20889000000.0,0.0,0.0,25.0,92361000000.0,0.0,1.523502e+12,5538734177.22
WFC,2014-12-31,86122000000.0,-372000000.0,0.0,13.0,0.0,,6.6918e+11,0.0,9136000000.0,1096000000.0,,36844000000.0,8743000000.0,0.0,0.0,10307000000.0,0.0,-1.35162e+11,15667000000.0,34360000000.0,-348000000.0,23057000000.0,21821000000.0,0.0,0.0,26.0,1.0704e+11,0.0,1.687155e+12,5529256594.72
WFC,2015-12-31,73365000000.0,-623000000.0,0.0,12.0,0.0,,7.13998e+11,0.0,9136000000.0,963000000.0,,36654000000.0,8704000000.0,0.0,0.0,10365000000.0,0.0,-1.12947e+11,-6804000000.0,49707000000.0,-460000000.0,22894000000.0,21470000000.0,0.0,0.0,25.0,1.20866e+11,0.0,1.787632e+12,5477033492.82
WFM,2013-09-29,651000000.0,9000000.0,11000000.0,14.0,-198000000.0,104.0,401000000.0,-42000000.0,2765000000.0,8288000000.0,182.0,894000000.0,2428000000.0,36.0,4629000000.0,343000000.0,414000000.0,282000000.0,107000000.0,0.0,201000000.0,551000000.0,551000000.0,883000000.0,7.0,4.0,1265000000.0,1980000000.0,5538000000.0,372297297.297
WFM,2014-09-28,698000000.0,-14000000.0,12000000.0,15.0,-263000000.0,68.0,299000000.0,-41000000.0,2863000000.0,9150000000.0,140.0,946000000.0,2923000000.0,36.0,5044000000.0,367000000.0,441000000.0,334000000.0,119000000.0,-1000000.0,-100000000.0,579000000.0,579000000.0,934000000.0,7.0,4.0,1668000000.0,1756000000.0,5744000000.0,368789808.917
WFM,2015-09-27,776000000.0,-21000000.0,17000000.0,14.0,-335000000.0,41.0,364000000.0,-61000000.0,2904000000.0,9973000000.0,123.0,878000000.0,3163000000.0,35.0,5416000000.0,342000000.0,500000000.0,434000000.0,132000000.0,-1000000.0,47000000.0,536000000.0,536000000.0,861000000.0,6.0,3.0,2017000000.0,1544000000.0,5741000000.0,359731543.624
WFM,2016-09-25,757000000.0,-24000000.0,11000000.0,16.0,-321000000.0,64.0,473000000.0,-11000000.0,2933000000.0,10313000000.0,147.0,868000000.0,3442000000.0,34.0,5411000000.0,320000000.0,517000000.0,-162000000.0,60000000.0,993000000.0,114000000.0,507000000.0,507000000.0,857000000.0,5.0,3.0,2349000000.0,1975000000.0,6341000000.0,327096774.194
WHR,2013-12-31,5472000000.0,-65000000.0,-155000000.0,17.0,-578000000.0,20.0,1380000000.0,-112000000.0,109000000.0,15471000000.0,103.0,1094000000.0,3041000000.0,18.0,3298000000.0,68000000.0,2408000000.0,-6000000.0,178000000.0,10000000.0,212000000.0,827000000.0,827000000.0,1249000000.0,7.0,4.0,5784000000.0,7022000000.0,15434000000.0,79366602.6871
WHR,2014-12-31,6754000000.0,-90000000.0,-142000000.0,13.0,-720000000.0,12.0,1026000000.0,49000000.0,110000000.0,16477000000.0,96.0,1046000000.0,3981000000.0,17.0,3395000000.0,189000000.0,2740000000.0,-16000000.0,50000000.0,940000000.0,-354000000.0,650000000.0,650000000.0,1188000000.0,6.0,3.0,6209000000.0,8098000000.0,19091000000.0,78313253.012
WHR,2015-12-31,6236000000.0,-89000000.0,-89000000.0,17.0,-689000000.0,10.0,772000000.0,-141000000.0,111000000.0,17201000000.0,89.0,1196000000.0,3774000000.0,18.0,3690000000.0,209000000.0,2619000000.0,-70000000.0,-76000000.0,-217000000.0,-254000000.0,783000000.0,783000000.0,1285000000.0,6.0,4.0,6722000000.0,6874000000.0,18079000000.0,78693467.3367
WHR,2016-12-31,6197000000.0,-291000000.0,-79000000.0,19.0,-660000000.0,14.0,1085000000.0,-18000000.0,111000000.0,17036000000.0,96.0,1275000000.0,3810000000.0,18.0,3682000000.0,186000000.0,2623000000.0,-12000000.0,48000000.0,545000000.0,313000000.0,888000000.0,888000000.0,1354000000.0,7.0,4.0,7314000000.0,7339000000.0,18198000000.0,
WLTW,2012-12-31,19000000.0,-17000000.0,16000000.0,26.0,-135000000.0,,500000000.0,0.0,0.0,0.0,,-209000000.0,468000000.0,100.0,3480000000.0,101000000.0,0.0,-7000000.0,45000000.0,-14000000.0,62000000.0,-446000000.0,-446000000.0,-225000000.0,6.0,13.0,1427000000.0,0.0,15112000000.0,
WLTW,2013-12-31,21000000.0,-116000000.0,-38000000.0,16.0,-112000000.0,,796000000.0,0.0,0.0,0.0,,625000000.0,481000000.0,100.0,3655000000.0,122000000.0,0.0,-3000000.0,-485000000.0,-87000000.0,304000000.0,365000000.0,365000000.0,663000000.0,18.0,10.0,1595000000.0,0.0,14800000000.0,
WLTW,2014-12-31,33000000.0,-66000000.0,6000000.0,18.0,-113000000.0,,635000000.0,0.0,0.0,0.0,,653000000.0,483000000.0,100.0,3802000000.0,159000000.0,0.0,-10000000.0,1185000000.0,-18000000.0,-122000000.0,362000000.0,362000000.0,647000000.0,17.0,10.0,1530000000.0,0.0,15421000000.0,
WLTW,2015-12-31,45000000.0,-155000000.0,55000000.0,17.0,-146000000.0,,532000000.0,0.0,0.0,0.0,,482000000.0,563000000.0,100.0,3829000000.0,-33000000.0,0.0,3000000.0,928000000.0,890000000.0,-59000000.0,373000000.0,373000000.0,427000000.0,11.0,10.0,1597000000.0,0.0,18839000000.0,
WM,2013-12-31,1813000000.0,44000000.0,-74000000.0,2.0,-1271000000.0,8.0,58000000.0,0.0,6000000.0,9112000000.0,83.0,971000000.0,12344000000.0,35.0,4871000000.0,364000000.0,178000000.0,-33000000.0,-121000000.0,155000000.0,-136000000.0,98000000.0,98000000.0,1079000000.0,8.0,1.0,6289000000.0,2499000000.0,22603000000.0,466666666.667
WM,2014-12-31,1920000000.0,-268000000.0,-29000000.0,22.0,-1151000000.0,38.0,1307000000.0,0.0,6000000.0,9002000000.0,101.0,2217000000.0,10657000000.0,36.0,4994000000.0,413000000.0,106000000.0,-33000000.0,0.0,-751000000.0,1249000000.0,1298000000.0,1298000000.0,2299000000.0,16.0,9.0,6888000000.0,3526000000.0,21297000000.0,463571428.571
WM,2015-12-31,1785000000.0,-178000000.0,-562000000.0,14.0,-1233000000.0,2.0,39000000.0,0.0,6000000.0,8231000000.0,93.0,1445000000.0,10665000000.0,36.0,4730000000.0,308000000.0,92000000.0,-20000000.0,-209000000.0,-982000000.0,-1268000000.0,753000000.0,753000000.0,2045000000.0,16.0,6.0,6939000000.0,2345000000.0,20367000000.0,453614457.831
WM,2016-12-31,1884000000.0,-78000000.0,-54000000.0,22.0,-1339000000.0,1.0,32000000.0,0.0,6000000.0,8486000000.0,85.0,2198000000.0,10950000000.0,38.0,5123000000.0,642000000.0,90000000.0,-21000000.0,89000000.0,373000000.0,-7000000.0,1182000000.0,1182000000.0,2296000000.0,17.0,9.0,7388000000.0,2376000000.0,20859000000.0,
WMB,2012-12-31,1548000000.0,27000000.0,75000000.0,18.0,-2529000000.0,54.0,839000000.0,5000000.0,716000000.0,4523000000.0,124.0,1798000000.0,15467000000.0,40.0,2963000000.0,360000000.0,175000000.0,-4621000000.0,-110000000.0,2001000000.0,-50000000.0,859000000.0,859000000.0,1612000000.0,22.0,11.0,-5695000000.0,1924000000.0,24327000000.0,617985611.511
WMB,2013-12-31,1757000000.0,35000000.0,81000000.0,9.0,-3572000000.0,34.0,681000000.0,-17000000.0,718000000.0,4124000000.0,85.0,1590000000.0,18210000000.0,40.0,2736000000.0,401000000.0,194000000.0,-461000000.0,140000000.0,827000000.0,-158000000.0,430000000.0,430000000.0,1375000000.0,20.0,6.0,-6248000000.0,1683000000.0,27142000000.0,682539682.54
WMB,2014-12-31,1765000000.0,-276000000.0,74000000.0,24.0,-4031000000.0,9.0,240000000.0,-36000000.0,782000000.0,4508000000.0,74.0,4331000000.0,28081000000.0,41.0,3129000000.0,1249000000.0,231000000.0,-6440000000.0,-211000000.0,6025000000.0,-441000000.0,2114000000.0,2114000000.0,1569000000.0,21.0,28.0,-5548000000.0,1890000000.0,50455000000.0,719047619.048
WMB,2015-12-31,1822000000.0,39000000.0,129000000.0,9.0,-3167000000.0,4.0,100000000.0,105000000.0,784000000.0,3434000000.0,61.0,-669000000.0,29579000000.0,53.0,3926000000.0,-399000000.0,127000000.0,-707000000.0,-64000000.0,2915000000.0,-140000000.0,-571000000.0,-571000000.0,226000000.0,3.0,8.0,-7960000000.0,1527000000.0,49020000000.0,751315789.474
WMT,2013-01-31,59099000000.0,-614000000.0,186000000.0,22.0,-12898000000.0,11.0,7781000000.0,-2759000000.0,332000000.0,3.52297e+11,83.0,27911000000.0,1.16681e+11,25.0,1.16354e+11,7958000000.0,43803000000.0,0.0,2313000000.0,1487000000.0,1231000000.0,16999000000.0,16999000000.0,27725000000.0,6.0,4.0,72978000000.0,59940000000.0,2.03105e+11,3372817460.32
WMT,2014-01-31,57174000000.0,-566000000.0,119000000.0,21.0,-13115000000.0,10.0,7281000000.0,-1667000000.0,323000000.0,3.58069e+11,88.0,26991000000.0,1.17907e+11,25.0,1.18225e+11,8105000000.0,44858000000.0,0.0,-590000000.0,3015000000.0,-500000000.0,16022000000.0,16022000000.0,26872000000.0,6.0,3.0,76566000000.0,61185000000.0,2.04751e+11,3269795918.37
WMT,2015-01-31,58583000000.0,-569000000.0,113000000.0,20.0,-12174000000.0,14.0,9135000000.0,-1229000000.0,323000000.0,3.65086e+11,97.0,27260000000.0,1.16655e+11,25.0,1.20565e+11,7985000000.0,45141000000.0,0.0,4093000000.0,-5018000000.0,1854000000.0,16363000000.0,16363000000.0,27147000000.0,6.0,3.0,85777000000.0,63278000000.0,2.0349e+11,3227416173.57
WMT,2016-01-31,58615000000.0,-19000000.0,81000000.0,18.0,-11477000000.0,13.0,8705000000.0,-703000000.0,317000000.0,3.60984e+11,93.0,24186000000.0,1.16516e+11,25.0,1.21146e+11,6558000000.0,44469000000.0,0.0,2839000000.0,-3158000000.0,-430000000.0,14694000000.0,14694000000.0,24105000000.0,5.0,3.0,90021000000.0,60239000000.0,1.99581e+11,3208296943.23
WRK,2014-09-30,1037200000.0,67300000.0,2400000.0,11.0,-534200000.0,3.0,41400000.0,-80500000.0,1400000.0,7961500000.0,179.0,865600000.0,5832600000.0,20.0,1933600000.0,286500000.0,1029200000.0,7000000.0,-18100000.0,144600000.0,-3800000.0,483800000.0,479700000.0,854400000.0,9.0,5.0,1960900000.0,2432500000.0,11039700000.0,
WRK,2015-09-30,1586300000.0,106100000.0,7100000.0,4.0,-585500000.0,10.0,215100000.0,-27200000.0,2600000.0,8986500000.0,192.0,866700000.0,9159800000.0,19.0,2138300000.0,233000000.0,1761000000.0,1100000.0,-211800000.0,540400000.0,195700000.0,511800000.0,507100000.0,852500000.0,8.0,5.0,1661600000.0,4176000000.0,25372400000.0,172323232.323
WRK,2016-09-30,1460300000.0,36600000.0,61300000.0,4.0,-796700000.0,17.0,366400000.0,50600000.0,2500000.0,11413200000.0,179.0,501300000.0,9294300000.0,19.0,2758600000.0,89800000.0,1638200000.0,-174200000.0,-29300000.0,561700000.0,112600000.0,-389900000.0,-396300000.0,430300000.0,3.0,3.0,-105900000.0,3912600000.0,23038200000.0,249935897.436
WU,2012-12-31,1126600000.0,0.0,18400000.0,109.0,-60900000.0,21.0,1776500000.0,0.0,5700000.0,3194200000.0,59.0,1348400000.0,196100000.0,44.0,2470600000.0,142900000.0,0.0,0.0,-100900000.0,445800000.0,405600000.0,1025900000.0,1025900000.0,1330000000.0,23.0,18.0,754700000.0,4891100000.0,9465700000.0,603470588.235
WU,2013-12-31,1175000000.0,0.0,15100000.0,72.0,-80200000.0,24.0,2073100000.0,0.0,5500000.0,3235000000.0,62.0,1122500000.0,209900000.0,42.0,2307000000.0,128500000.0,0.0,-100000000.0,68800000.0,197300000.0,296600000.0,798400000.0,798400000.0,1107400000.0,20.0,14.0,877300000.0,5343500000.0,10121300000.0,558321678.322
WU,2014-12-31,1071700000.0,0.0,4300000.0,66.0,-67800000.0,21.0,1783200000.0,0.0,5200000.0,3297400000.0,59.0,1144800000.0,206400000.0,41.0,2309800000.0,115800000.0,0.0,100200000.0,-70000000.0,-500000000.0,-289900000.0,852400000.0,852400000.0,1140500000.0,20.0,15.0,968700000.0,5096900000.0,9890400000.0,532750000.0
WU,2015-12-31,1090700000.0,0.0,300000.0,60.0,-94400000.0,16.0,1315900000.0,0.0,5000000.0,3199400000.0,57.0,1109700000.0,231800000.0,42.0,2284300000.0,104000000.0,0.0,-19900000.0,46700000.0,-500000000.0,-467300000.0,837800000.0,837800000.0,1109400000.0,20.0,15.0,977300000.0,4624600000.0,9458900000.0,513987730.061
WY,2012-12-31,1035000000.0,-33000000.0,48000000.0,9.0,-256000000.0,56.0,898000000.0,-54000000.0,678000000.0,4993000000.0,150.0,666000000.0,8549000000.0,17.0,996000000.0,10000000.0,531000000.0,0.0,-127000000.0,-219000000.0,-55000000.0,385000000.0,385000000.0,618000000.0,10.0,6.0,219000000.0,2407000000.0,12592000000.0,542253521.127
WY,2013-12-31,972000000.0,-27000000.0,54000000.0,8.0,-261000000.0,74.0,830000000.0,-13000000.0,729000000.0,5716000000.0,206.0,689000000.0,9381000000.0,21.0,1538000000.0,-171000000.0,542000000.0,0.0,-188000000.0,-516000000.0,-63000000.0,563000000.0,540000000.0,634000000.0,9.0,8.0,294000000.0,2326000000.0,14577000000.0,592631578.947
WY,2014-12-31,918000000.0,29000000.0,38000000.0,34.0,-354000000.0,172.0,1580000000.0,-66000000.0,656000000.0,5763000000.0,306.0,1357000000.0,9284000000.0,22.0,1640000000.0,185000000.0,595000000.0,0.0,-199000000.0,-17000000.0,745000000.0,1826000000.0,1782000000.0,1320000000.0,18.0,25.0,1508000000.0,2805000000.0,13265000000.0,570625000.0
WY,2015-12-31,875000000.0,17000000.0,36000000.0,10.0,-479000000.0,116.0,1012000000.0,10000000.0,638000000.0,5694000000.0,248.0,850000000.0,9261000000.0,20.0,1388000000.0,-3000000.0,568000000.0,0.0,-118000000.0,0.0,-568000000.0,506000000.0,462000000.0,919000000.0,13.0,7.0,1349000000.0,2174000000.0,12486000000.0,568539325.843
WYN,2012-12-31,1004000000.0,-322000000.0,-100000000.0,21.0,-208000000.0,10.0,195000000.0,95000000.0,2000000.0,2093000000.0,97.0,760000000.0,1990000000.0,54.0,2441000000.0,229000000.0,379000000.0,-56000000.0,11000000.0,330000000.0,53000000.0,400000000.0,400000000.0,852000000.0,19.0,9.0,558000000.0,1866000000.0,9463000000.0,142857142.857
WYN,2013-12-31,1106000000.0,-318000000.0,-104000000.0,27.0,-238000000.0,11.0,194000000.0,32000000.0,2000000.0,2394000000.0,108.0,814000000.0,2232000000.0,52.0,2615000000.0,250000000.0,346000000.0,-68000000.0,85000000.0,87000000.0,-1000000.0,432000000.0,432000000.0,910000000.0,18.0,9.0,832000000.0,1940000000.0,9741000000.0,132923076.923
WYN,2014-12-31,1134000000.0,-250000000.0,-18000000.0,42.0,-235000000.0,10.0,183000000.0,-17000000.0,2000000.0,2504000000.0,100.0,958000000.0,2360000000.0,53.0,2777000000.0,316000000.0,302000000.0,-20000000.0,122000000.0,188000000.0,-11000000.0,529000000.0,529000000.0,941000000.0,18.0,10.0,1183000000.0,1867000000.0,9679000000.0,125355450.237
